imdb id,Unemployment_Rate,US CPI: All items,US CPI: All Items (1967=100),GDP_deflator,US Real GDP 2,US Real GDP 1,US Real GDP: Personal Consumption Expenditures,US Nominal GDP: Gross Domestic Product,US Nominal GDP: Personal Consumption Expenditures,House_Price_Index,China Personal Expense: All Households,China Personal Expense: Rural Households,China Personal Expense: Urban Households,Gini: Gini Coefficient,Gini: White Alone,World CPI 2,rev_ppi_log,budget_ppi_log
tt1045658,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,1
tt1853728,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,2
tt1707386,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,2
tt0790724,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,2
tt1758830,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,2
tt1540128,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,1,2
tt1047540,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,1
tt1694020,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,2
tt2112131,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,0,2
tt0903624,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,2,2
tt0975645,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,1,1
tt2347497,4,1,1,3,0,1,0,0,1,2,3,3,3,3,4,2,0,0
tt0398963,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0475944,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,1
tt0387877,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0400717,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0479884,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,2,1
tt0450345,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0406816,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0421206,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0454824,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0405676,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0805526,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0427969,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0462519,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0434139,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,1
tt0453453,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0430779,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0456144,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,2
tt0827517,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0465188,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0486751,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0473024,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0480572,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,2
tt0472186,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0832347,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0832906,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0444182,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0809407,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0455958,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0814656,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0479042,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0443543,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,2,1
tt0468489,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0354899,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0448124,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0427954,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0427968,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0325234,0,1,1,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0415306,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0486551,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,1
tt0417148,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0462590,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,1
tt0384793,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,1
tt0445990,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0469641,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0383060,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0454919,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,1
tt0414853,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0464196,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0449999,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0417225,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,1
tt0478216,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0464098,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0431461,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0449059,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,0
tt0410730,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,2
tt0448075,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0460975,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0414951,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0410764,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0371739,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0435625,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0439478,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0144637,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0430357,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0455967,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,1
tt0452637,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0430304,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0465624,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,2
tt0463034,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0457513,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0429589,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0485149,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0385880,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0383574,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,2,2
tt0405296,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,1
tt0424345,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,1,0
tt0382765,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0398842,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,1
tt0451176,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0461760,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0417385,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0369994,0,4,4,2,0,2,1,1,2,4,2,2,2,3,3,1,0,0
tt0482571,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0489270,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0420294,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0433386,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0418689,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0424993,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0419946,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0483726,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0439289,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0494271,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0434215,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0430431,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0425601,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,0
tt0456481,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0448166,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0443448,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0468548,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0813537,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0407887,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0457495,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,2
tt0420609,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0422295,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0437232,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0796212,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,2
tt0422720,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,1,2
tt0367027,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0441774,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0769508,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0814666,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0481532,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0406650,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0444653,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0421090,0,0,0,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0381061,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0453467,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0366548,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0424095,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0365830,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0452681,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0362225,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0455957,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,2
tt0441048,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,2
tt0450340,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0433442,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0473174,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0760160,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0443453,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0414993,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,2
tt0420223,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0401445,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,2
tt0436697,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0308055,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0470765,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0859765,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0489244,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0857355,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0498120,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0449467,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0420835,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0479162,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0433387,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,1,0
tt0443496,0,1,1,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0472043,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0454921,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0457939,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0450259,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0477347,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0479143,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,1
tt0488658,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0343737,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0449010,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0454082,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0443489,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0758794,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0413895,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0454970,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,1,1
tt0482527,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,1
tt0464049,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,1,0
tt0762121,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,2,2
tt0831888,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0420550,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0469754,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0853096,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0490166,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0478829,0,2,2,2,3,2,2,2,0,4,2,2,2,3,3,1,0,0
tt0403358,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0454848,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0454841,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0454945,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0430912,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,2
tt0450232,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0427229,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0439815,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0429591,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0441796,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,0
tt0370032,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,2
tt0438097,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0466856,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0419749,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,1
tt0393735,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0462395,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,0
tt0386741,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,1
tt0464184,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0457303,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0412080,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0468565,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,0
tt0443446,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0425600,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0407265,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,0
tt0366780,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0434409,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0384686,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,1
tt0337631,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0414982,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0383216,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0397313,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0455857,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0404390,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0455612,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,0
tt0466342,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0408345,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0381971,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0763304,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0349467,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,2
tt0429277,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0458242,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0410403,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0429068,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0438486,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0387898,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,0
tt0419294,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0379725,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,2,0
tt0449061,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0413015,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0392465,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,1
tt0401815,0,3,3,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0401855,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0408985,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0421729,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0417433,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0478262,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0416320,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0388795,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0450278,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,0
tt0423409,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0454792,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0461613,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0409034,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0365485,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0408306,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0402399,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,1,2
tt0396752,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,1
tt0383222,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,1
tt0443536,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,2,2
tt0399862,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,1,1
tt0433116,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,1
tt0308129,0,4,4,2,4,3,3,4,3,4,2,2,2,3,3,1,0,0
tt0458352,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0348150,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0389860,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0463985,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0457510,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0410297,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0452594,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0466909,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,1
tt0438315,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,1
tt0455499,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0432637,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,1
tt0414852,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,1
tt0317219,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0420087,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,1
tt0466399,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0421238,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0380817,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0419256,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0376994,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0317919,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0382625,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0327084,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0409182,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0437179,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,0
tt0397078,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,2
tt0453494,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,1
tt0821462,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0818669,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0499537,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0421994,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0380389,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,1
tt0343996,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,1
tt0381505,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0429573,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,1,1
tt0417976,0,4,4,2,0,3,2,1,2,4,2,2,2,3,3,1,0,2
tt0384537,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0362120,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0475276,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,1
tt0449089,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0443632,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0437863,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0405469,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0490196,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,1,0
tt0391229,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0472200,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0462579,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0487156,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0473500,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0416887,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0407814,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0496321,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0425210,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,1,2
tt0437800,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,1,0
tt0436331,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,1,0
tt0446046,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,2,2
tt0465142,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,1,1
tt0433398,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0441761,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0427944,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,1,0
tt0470702,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0393109,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0424136,0,3,3,2,0,3,2,1,2,4,2,2,2,3,3,1,0,0
tt0416449,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,2,2
tt0462200,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,1,1
tt0482546,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,1,2
tt0763840,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,1
tt0457572,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,0
tt0424908,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,1
tt0496350,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,1
tt0872318,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,0
tt0468492,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,2
tt0432289,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,0
tt0405094,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,1,0
tt0406038,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,0,0
tt0822854,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,2,2
tt0443706,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,2,2
tt0445934,0,2,3,2,0,1,2,2,3,4,2,2,2,1,1,2,2,2
